what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300695098459
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300695099572
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1300695103786
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300695106376
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300695107466
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1300695121623
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300695133058
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695136486
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300695138325
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695139358
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695152855
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695161104
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300695166893
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300695172977
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695176585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300695186660
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1300695189768
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300695199771
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300695200853
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300695203646
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695205059
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695214490
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695221616
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695228594
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300695234596
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696155461
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696161067
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696194833
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696195946
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696199851
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300696277525
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696283004
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696287813
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300696290610
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1300696307358
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1300696336669
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300696338276
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696352778
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696354603
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696355498
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696356346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696360690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696360695
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696360818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696362486
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696364073
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696365702
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696369728
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696376601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696379296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696385540
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696386843
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300696396795
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696399087
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696401188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696401262
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300696401272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696405304
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696405313
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696405442
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300696413678
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300696417489
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300696422440
