what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1300691423214
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1300691423215
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1300691423217
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1300691423218
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1300691423219
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1300691423219
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1300691423220
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1300691423221
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1300691423222
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1300691423222
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1300691423223
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1300691423224
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1300691423225
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1300691423226
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1300691423228
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1300691423229
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1300691423230
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1300691423232
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1300691423233
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090925-1100,"org.eclipse.jdt.apt.pluggable.core",1300691423234
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1300691423236
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1300691423236
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1300691423237
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1300691423238
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1300691423238
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1300691423239
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1300691423240
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1300691423240
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1300691423242
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1300691423243
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1300691423244
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1300691423244
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1300691423245
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1300691423246
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1300691423247
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1300691423248
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300691423249
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1300691423250
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1300691423251
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1300691423252
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1300691423253
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1300691423255
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1300691423277
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1300691423279
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1300691423280
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1300691423280
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1300691423281
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1300691423283
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1300691423284
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1300691423285
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1300691423286
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1300691423287
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1300691423288
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1300691423289
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1300691423290
os,sysinfo,,,"win32",1300691423294
arch,sysinfo,,,"x86",1300691423294
ws,sysinfo,,,"win32",1300691423294
locale,sysinfo,,,"en_US",1300691423294
processors,sysinfo,,,"2",1300691423294
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300691423294
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1300691423294
java.specification.name,sysinfo,,,"Java Platform API Specification",1300691423294
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300691423294
java.specification.version,sysinfo,,,"1.6",1300691423294
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1300691423294
java.version,sysinfo,,,"1.6.0_18",1300691423294
java.vm.info,sysinfo,,,"mixed mode, sharing",1300691423294
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1300691423294
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300691423294
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300691423294
java.vm.specification.version,sysinfo,,,"1.0",1300691423294
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1300691423294
java.vm.version,sysinfo,,,"16.0-b13",1300691423294
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691437565
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691437695
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691438813
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691438929
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300691439657
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1300691445907
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691448478
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691453036
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691458436
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691493274
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691493704
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691493809
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300691498414
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1300691500667
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1300691501070
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1300691501137
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1300691510570
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1300691511640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691515530
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691515537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691515645
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691522059
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1300691525039
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691553919
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300691569338
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300691569751
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300691570124
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300691570474
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300691570792
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300691571036
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691572675
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691576468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691589393
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691589792
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691589898
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1300691592841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691599965
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691610049
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691611690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691612341
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691621208
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691621971
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300691621978
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691623841
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691624965
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691627455
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691634894
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691638974
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300691643602
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691736132
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691736984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300691737316
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692182600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692186251
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692187528
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1300692187543
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692188211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692252546
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300692253797
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1300692360705
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1300692361036
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692375800
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692380095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692386127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692434676
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692436800
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692533594
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300692544778
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692592674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692592698
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1300692602505
started,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1300692602585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300692617678
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300692617868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300692619068
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300692619248
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1300692625091
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300692653177
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692657879
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692664386
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692664785
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692666674
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692667238
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692681147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692690917
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300692829505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692834035
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692834274
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692834480
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692834680
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692834907
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692835099
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692835306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692835501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692835713
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692835906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692836100
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692836313
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692836523
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692836722
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692836925
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692837139
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300692837352
