what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675601100
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1300675628847
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675634767
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675657792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675658569
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675659116
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675659277
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675659789
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675659959
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675664248
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675669189
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675669305
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1300675683798
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675686276
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675714562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675714685
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300675724037
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675730818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675730934
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675738801
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675738924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675787473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675788628
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675788980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300675801811
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300675805214
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300675805756
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1300675809739
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1300675810752
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1300675878213
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300675879407
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300675886690
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675895431
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675943868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300675949450
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1300675996247
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300675998460
