what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300688901410
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300688904202
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300688904862
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688905579
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688907545
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1300688917863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688921233
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688923685
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688924572
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688970051
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300688971232
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1300688972521
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300688976004
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688976552
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300688999967
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689002934
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1300689004199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1300689019374
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300689020138
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300689029211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300689030139
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300689031355
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300689036580
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300689059070
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300689062000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1300689065366
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1300689068250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300689071493
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1300689101365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689127977
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689128126
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689135198
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689135667
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689135693
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689135719
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1300689135744
